Year,Month,Day,Hour,Minute,Temperature,Clearsky.DHI,Clearsky.DNI,Clearsky.GHI,Cloud.Type,Dew.Point,DHI,DNI,Fill.Flag,GHI,Ozone,Relative.Humidity,Solar.Zenith.Angle,Surface.Albedo,Pressure,Precipitable.Water,Wind.Direction,Wind.Speed,X50Hertz..MW.
2018,1,27,11,30,5,74,719,308,4,3.3,22,0,0,22,0.345,89.02,70.92,0.12,1026,0.8,253,2.4,611
2018,1,27,11,45,5.1,72,720,306,4,3.5,22,0,0,22,0.345,89.2,71.1,0.12,1026,0.8,251,2.4,573
2018,1,27,12,0,5.1,72,714,299,4,3.5,21,0,0,21,0.344,89.2,71.43,0.12,1026,0.8,250,2.4,635
2018,1,27,12,15,5.2,71,707,290,4,3.5,20,0,0,20,0.342,88.58,71.9,0.12,1026,0.8,247,2.3,635
2018,1,27,12,30,5.2,69,696,278,4,3.5,19,0,0,19,0.341,88.5,72.51,0.12,1025,0.8,244,2.3,609
2018,1,27,12,45,5.3,66,691,265,4,3.6,18,0,0,18,0.339,88.59,73.27,0.12,1025,0.8,242,2.3,581
2018,1,27,13,0,5.3,64,674,248,4,3.6,17,0,0,17,0.337,88.59,74.15,0.12,1025,0.8,239,2.2,548
2018,1,27,13,15,5.2,62,653,229,4,3.6,15,0,3,15,0.334,89.2,75.17,0.12,1025,0.8,238,2,542
2018,1,27,13,30,5,59,628,208,4,3.6,14,0,3,14,0.331,90.45,76.3,0.12,1025,0.8,236,1.8,472
2018,1,27,13,45,4.9,55,608,186,1,3.7,55,608,0,186,0.328,91.62,77.55,0.12,1025,0.8,235,1.6,428
2018,1,27,14,0,4.8,51,572,161,0,3.6,51,572,0,161,0.325,92.26,78.91,0.12,1025,0.8,233,1.4,371
2018,1,27,14,15,4.3,46,528,135,4,3.6,9,0,3,9,0.321,95.53,80.37,0.12,1025,0.8,231,1.3,262
2018,1,27,14,30,3.9,41,475,108,4,3.6,7,0,3,7,0.318,98.25,81.92,0.12,1025,0.8,228,1.3,198
2018,1,27,14,45,3.4,35,421,82,4,2.4,6,0,3,6,0.315,93.31,83.56,0.12,1025,0.8,226,1.3,150
2018,1,27,15,0,3,28,341,56,4,2.4,4,0,3,4,0.312,96.08,85.26,0.12,1026,0.8,224,1.2,93
2018,1,27,15,15,2.7,20,242,33,4,2.4,3,0,3,3,0.31,98.04,87.01,0.12,1025,0.8,220,1.3,43
2018,1,27,15,30,2.4,12,126,14,4,2.4,12,126,5,14,0.309,100,88.75,0.12,1025,0.8,217,1.3,12
2018,1,27,15,45,2.1,0,0,0,4,1.7,0,0,0,0,0.307,97.49,91.1,0.12,1025,0.8,214,1.4,2
2018,1,28,7,0,5.3,0,0,0,6,4.3,0,0,0,0,0.308,93.46,89.61,0.12,1018,1.1,255,5.8,2
2018,1,28,7,15,5.4,17,61,19,6,4.3,10,0,3,10,0.308,92.82,87.88,0.12,1018,1.1,255,5.7,9
2018,1,28,7,30,5.6,29,135,38,7,4.3,19,0,3,19,0.308,91.54,86.12,0.12,1018,1.1,254,5.7,20
2018,1,28,7,45,5.7,41,212,61,7,4.8,28,0,3,28,0.308,94.11,84.37,0.12,1018,1.1,253,5.7,32
2018,1,28,8,0,5.8,50,280,86,7,4.8,38,0,3,38,0.308,93.47,82.69,0.12,1018,1.1,253,5.6,59
2018,1,28,8,15,6,59,339,112,7,4.8,48,0,3,48,0.308,92.18,81.08,0.12,1018,1.1,253,5.7,91
2018,1,28,8,30,6.1,66,389,137,7,4.8,58,0,3,58,0.308,91.55,79.56,0.12,1018,1.1,252,5.7,124
2018,1,28,8,45,6.3,73,424,161,7,5.3,69,0,3,69,0.308,93.55,78.14,0.12,1019,1.1,252,5.8,160
2018,1,28,9,0,6.4,79,457,183,7,5.3,79,0,1,79,0.308,92.9,76.81,0.12,1019,1.2,252,5.8,206
2018,1,28,9,15,6.6,83,488,205,4,5.3,14,0,1,14,0.308,91.64,75.6,0.12,1019,1.2,252,5.9,265
2018,1,28,9,30,6.7,87,513,224,4,5.3,16,0,0,16,0.308,91.01,74.51,0.12,1019,1.2,253,6,312
2018,1,28,9,45,6.9,89,544,243,7,5.6,103,11,3,106,0.307,91.5,73.54,0.12,1019,1.2,253,6.1,379
2018,1,28,10,0,7,91,562,258,7,5.6,11,0,3,11,0.307,90.88,72.7,0.12,1019,1.2,254,6.2,431
2018,1,28,10,15,7.1,93,573,270,4,5.6,19,0,0,19,0.307,90.26,72,0.12,1019,1.3,254,6.2,454
2018,1,28,10,30,7.3,95,583,281,4,5.6,20,0,0,20,0.306,89.03,71.44,0.12,1019,1.3,255,6.3,477
2018,1,28,10,45,7.4,92,612,291,7,5.8,12,0,0,12,0.306,89.28,71.02,0.12,1019,1.3,256,6.4,497
2018,1,28,11,0,7.5,92,614,294,4,5.8,21,0,0,21,0.305,88.67,70.75,0.12,1019,1.4,257,6.5,498
2018,1,28,11,15,7.6,92,616,296,7,5.8,12,0,0,12,0.305,88.07,70.63,0.12,1019,1.4,257,6.5,530
2018,1,28,11,30,7.7,92,615,295,7,5.8,12,0,0,12,0.304,87.47,70.66,0.12,1019,1.4,258,6.5,508
2018,1,28,11,45,7.9,84,645,295,7,5.8,12,0,0,12,0.304,86.58,70.84,0.12,1019,1.5,259,6.5,506
2018,1,28,12,0,8,83,639,289,7,5.8,12,0,0,12,0.303,85.99,71.16,0.12,1019,1.5,260,6.6,474
2018,1,28,12,15,8,81,631,280,7,5.8,11,0,0,11,0.303,85.99,71.63,0.12,1019,1.5,260,6.5,401
2018,1,28,12,30,8,80,620,269,7,5.8,11,0,0,11,0.302,85.99,72.25,0.12,1019,1.5,260,6.4,371
2018,1,28,12,45,8.1,73,626,256,7,5.8,12,0,0,12,0.302,85.16,73,0.12,1019,1.6,260,6.4,311
2018,1,28,13,0,8.1,71,609,240,7,5.8,10,0,0,10,0.301,85.16,73.89,0.12,1019,1.6,261,6.3,284
2018,1,28,13,15,8,68,587,221,7,5.8,9,0,3,9,0.301,85.74,74.91,0.12,1019,1.6,260,6.3,243
2018,1,28,13,30,8,65,562,201,7,5.8,8,0,3,8,0.3,85.74,76.04,0.12,1019,1.6,260,6.2,216
2018,1,28,13,45,7.9,58,551,180,6,5.5,8,0,3,8,0.299,84.9,77.3,0.12,1018,1.7,260,6.1,183
2018,1,28,14,0,7.8,54,514,156,6,5.5,7,0,3,7,0.299,85.48,78.66,0.12,1018,1.7,260,6,158
2018,1,28,14,15,7.7,50,471,131,6,5.5,6,0,3,6,0.299,86.07,80.12,0.12,1018,1.7,260,6,120
2018,1,28,14,30,7.5,44,418,105,6,5.5,6,0,3,6,0.298,87.25,81.67,0.12,1018,1.7,260,6,87
2018,1,28,14,45,7.4,38,349,79,6,5.4,5,0,3,5,0.298,87.31,83.31,0.12,1018,1.8,260,5.9,68
2018,1,28,15,0,7.3,31,272,55,6,5.4,5,0,3,5,0.298,87.91,85.02,0.12,1018,1.8,259,5.9,44
2018,1,28,15,15,7.3,22,180,32,6,5.4,4,0,3,4,0.297,87.91,86.78,0.12,1018,1.8,259,5.9,19
2018,1,28,15,30,7.2,13,80,15,6,5.4,2,0,3,2,0.297,88.51,88.54,0.12,1018,1.8,258,5.8,7
2018,1,28,15,45,7.2,0,0,0,6,5.7,0,0,0,0,0.297,90.45,90.85,0.12,1018,1.9,258,5.8,1
2018,1,29,6,45,9.2,0,0,0,7,8,0,0,0,0,0.287,92.49,91.92,0.12,1014,1.2,249,7.4,1
2018,1,29,7,0,9.2,0,0,0,7,8,0,0,0,0,0.287,92.49,89.45,0.12,1014,1.2,249,7.5,2
2018,1,29,7,15,9.3,18,110,22,7,8,3,0,3,3,0.287,91.87,87.7,0.12,1014,1.2,250,7.6,8
2018,1,29,7,30,9.3,29,200,43,4,8,4,0,3,4,0.287,91.87,85.92,0.12,1014,1.2,251,7.7,20
2018,1,29,7,45,9.3,37,308,68,4,7.9,5,0,3,5,0.288,90.9,84.17,0.12,1014,1.1,252,7.8,44
2018,1,29,8,0,9.4,45,378,94,7,7.9,6,0,3,6,0.288,90.3,82.48,0.12,1014,1.1,253,7.9,75
2018,1,29,8,15,9.4,52,436,121,7,7.9,7,0,3,7,0.289,90.3,80.87,0.12,1014,1.1,254,8,117
2018,1,29,8,30,9.4,57,485,147,7,7.9,8,0,3,8,0.289,90.3,79.34,0.12,1014,1.1,255,8,159
2018,1,29,8,45,9.5,62,523,172,7,7.6,9,0,3,9,0.29,87.97,77.91,0.12,1014,1.1,256,8.1,203
2018,1,29,9,0,9.5,66,554,195,7,7.6,10,0,1,10,0.291,87.97,76.58,0.12,1014,1.2,257,8.2,227
2018,1,29,9,15,9.5,70,582,217,6,7.6,10,0,3,10,0.292,87.97,75.37,0.12,1014,1.2,257,8.2,245
2018,1,29,9,30,9.6,73,606,237,6,7.6,11,0,1,11,0.293,87.3,74.27,0.12,1013,1.2,258,8.2,258
2018,1,29,9,45,9.6,74,632,256,6,7.3,12,0,0,12,0.293,85.79,73.3,0.12,1013,1.2,258,8.2,264
2018,1,29,10,0,9.6,76,648,272,6,7.3,11,0,0,11,0.294,85.79,72.45,0.12,1013,1.2,259,8.2,269
2018,1,29,10,15,9.6,78,660,285,6,7.3,11,0,0,11,0.295,85.79,71.75,0.12,1013,1.2,259,8.2,273
2018,1,29,10,30,9.6,79,667,294,6,7.3,14,0,0,14,0.296,85.79,71.18,0.12,1013,1.3,259,8.2,283
2018,1,29,10,45,9.6,78,685,303,6,7.1,15,0,0,15,0.297,84.65,70.76,0.12,1013,1.3,259,8.3,300
2018,1,29,11,0,9.6,78,689,309,6,7.1,12,0,0,12,0.298,84.65,70.49,0.12,1013,1.3,260,8.3,289
2018,1,29,11,15,9.6,78,688,310,6,7.1,12,0,0,12,0.299,84.56,70.37,0.12,1012,1.4,259,8.2,288
2018,1,29,11,30,9.5,79,688,310,6,7.1,15,0,0,15,0.299,85.13,70.39,0.12,1012,1.4,259,8.2,290
2018,1,29,11,45,9.5,79,681,306,6,7,15,0,0,15,0.3,84.44,70.57,0.12,1012,1.4,259,8.1,311
2018,1,29,12,0,9.4,79,675,300,6,7,14,0,0,14,0.3,85.01,70.89,0.12,1012,1.4,259,8.1,309
2018,1,29,12,15,9.4,77,664,290,6,7,14,0,0,14,0.301,85.01,71.37,0.12,1012,1.5,258,8,319
2018,1,29,12,30,9.3,76,653,278,6,7,13,0,0,13,0.301,85.58,71.98,0.12,1012,1.5,258,8,309
2018,1,29,12,45,9.3,72,652,266,6,7,12,0,0,12,0.302,85.39,72.73,0.12,1011,1.5,257,7.9,295
2018,1,29,13,0,9.2,70,635,249,6,7,12,0,0,12,0.302,85.96,73.62,0.12,1011,1.5,256,7.9,278
2018,1,29,13,15,9.2,68,614,230,6,7,11,0,0,11,0.302,85.96,74.64,0.12,1011,1.5,256,7.8,275
2018,1,29,13,30,9.1,65,589,209,6,7,10,0,3,10,0.303,86.54,75.78,0.12,1011,1.5,256,7.7,242
2018,1,29,13,45,9.1,61,560,186,6,7.1,9,0,3,9,0.303,87.02,77.03,0.12,1011,1.6,255,7.7,216
2018,1,29,14,0,9.1,57,524,162,6,7,8,0,3,8,0.304,86.93,78.4,0.12,1010,1.6,255,7.6,172
2018,1,29,14,15,9,52,482,137,6,7,8,0,3,8,0.304,87.52,79.86,0.12,1010,1.6,254,7.6,134
2018,1,29,14,30,9,47,431,111,6,7,7,0,3,7,0.305,87.52,81.42,0.12,1010,1.6,254,7.5,99
2018,1,29,14,45,8.9,42,343,83,7,7.1,6,0,3,6,0.306,88.56,83.06,0.12,1010,1.6,254,7.5,66
2018,1,29,15,0,8.9,34,269,58,7,7.1,5,0,3,5,0.306,88.56,84.77,0.12,1010,1.6,254,7.5,45
2018,1,29,15,15,8.8,24,182,35,7,7.1,4,0,3,4,0.307,89.16,86.54,0.12,1010,1.6,253,7.5,19
2018,1,29,15,30,8.8,14,87,17,7,7.1,2,0,3,2,0.308,89.16,88.32,0.12,1010,1.6,253,7.5,6
2018,1,29,15,45,8.7,0,0,0,4,7.1,0,0,0,0,0.309,89.7,90.03,0.12,1009,1.6,253,7.5,1
2018,1,30,6,45,3.1,0,0,0,1,1.9,0,0,0,0,0.328,92.02,91.72,0.12,1018,0.8,278,6,2
2018,1,30,7,0,3.1,0,0,0,1,1.9,0,0,0,0,0.328,92.02,89.26,0.12,1018,0.8,277,6,14
2018,1,30,7,15,3.3,21,79,24,1,1.9,21,79,1,24,0.328,90.73,87.5,0.12,1018,0.8,277,6,52
2018,1,30,7,30,3.5,33,169,45,4,1.9,4,0,3,4,0.328,89.55,85.71,0.12,1019,0.8,276,6.1,113
2018,1,30,7,45,3.6,42,267,70,4,2.3,5,0,3,5,0.328,90.91,83.95,0.12,1019,0.8,275,6.1,217
2018,1,30,8,0,3.8,51,341,96,4,2.3,7,0,3,7,0.329,89.65,82.26,0.12,1019,0.8,275,6.1,310
2018,1,30,8,15,4,58,403,123,4,2.3,9,0,3,9,0.329,88.4,80.64,0.12,1019,0.8,275,6.2,400
2018,1,30,8,30,4.2,64,455,150,1,2.3,64,455,0,150,0.329,87.17,79.11,0.12,1019,0.8,274,6.2,508
2018,1,30,8,45,4.4,68,508,176,4,2.6,12,0,3,12,0.33,88.04,77.67,0.12,1019,0.8,274,6.2,611
2018,1,30,9,0,4.6,72,544,200,4,2.6,14,0,1,14,0.33,86.82,76.34,0.12,1019,0.8,274,6.2,698
2018,1,30,9,15,4.8,75,570,222,4,2.6,15,0,3,15,0.33,85.62,75.12,0.12,1019,0.9,274,6.3,804
2018,1,30,9,30,5,78,595,242,4,2.6,17,0,0,17,0.329,84.44,74.02,0.12,1019,0.9,274,6.3,922
2018,1,30,9,45,5.2,80,619,261,4,2.6,18,0,0,18,0.329,83.56,73.04,0.12,1020,0.9,274,6.3,1010
2018,1,30,10,0,5.4,83,636,277,4,2.6,20,0,0,20,0.329,82.41,72.2,0.12,1020,0.9,274,6.4,1053
2018,1,30,10,15,5.6,84,649,290,4,2.6,21,0,0,21,0.328,81.27,71.49,0.12,1020,0.9,275,6.4,1064
2018,1,30,10,30,5.7,86,659,301,4,2.6,22,0,0,22,0.328,80.71,70.92,0.12,1020,0.9,275,6.4,1143
2018,1,30,10,45,5.8,85,673,310,4,2.4,22,0,0,22,0.328,78.57,70.49,0.12,1020,0.9,276,6.4,1147
2018,1,30,11,0,5.9,86,678,315,4,2.4,23,0,0,23,0.328,78.03,70.22,0.12,1020,0.9,277,6.4,1173
2018,1,30,11,15,6,86,680,318,4,2.4,23,0,0,23,0.328,77.5,70.09,0.12,1020,0.9,277,6.4,1170
2018,1,30,11,30,6,86,680,317,4,2.4,23,0,0,23,0.327,77.5,70.12,0.12,1020,0.9,278,6.3,1144
2018,1,30,11,45,6.1,83,687,315,4,2,23,0,0,23,0.327,74.89,70.29,0.12,1020,0.9,278,6.3,1115
2018,1,30,12,0,6.1,83,682,309,4,2,22,0,0,22,0.327,74.81,70.62,0.12,1019,0.9,279,6.2,1113
2018,1,30,12,15,6,82,674,300,4,2,21,0,0,21,0.327,75.33,71.09,0.12,1019,0.9,278,6,1010
2018,1,30,12,30,5.9,80,662,288,7,2,14,0,0,14,0.327,75.85,71.71,0.12,1019,0.9,277,5.8,921
2018,1,30,12,45,5.8,77,656,275,7,2.1,11,0,0,11,0.327,77.19,72.46,0.12,1019,0.9,277,5.6,843
2018,1,30,13,0,5.7,75,639,258,7,2.1,52,0,0,52,0.326,77.72,73.35,0.12,1019,0.9,276,5.4,762
2018,1,30,13,15,5.5,72,618,239,7,2.1,56,0,0,56,0.326,78.81,74.37,0.12,1019,0.9,275,5.2,758
2018,1,30,13,30,5.3,69,592,217,7,2.1,50,0,3,50,0.326,79.91,75.51,0.12,1019,0.9,274,4.9,651
2018,1,30,13,45,5.1,64,576,196,4,2.3,13,0,3,13,0.325,82.21,76.77,0.12,1019,0.9,273,4.7,606
2018,1,30,14,0,4.9,60,540,171,7,2.3,39,0,3,39,0.325,83.37,78.13,0.12,1019,0.9,271,4.5,526
2018,1,30,14,15,4.7,55,496,145,7,2.3,34,0,3,34,0.324,84.53,79.6,0.12,1019,0.9,272,4.4,437
2018,1,30,14,30,4.4,49,439,117,8,2.3,28,0,3,28,0.324,86.32,81.16,0.12,1019,1,272,4.3,341
2018,1,30,14,45,4.1,42,378,90,4,2,6,0,3,6,0.324,86.5,82.8,0.12,1019,1,273,4.2,249
2018,1,30,15,0,3.9,35,301,64,4,2,5,0,3,5,0.324,87.72,84.52,0.12,1019,1,273,4.1,154
2018,1,30,15,15,3.8,26,209,40,4,2,4,0,3,4,0.323,88.34,86.29,0.12,1019,1,273,4,78
2018,1,30,15,30,3.6,16,105,20,7,2,6,0,3,6,0.323,89.59,88.08,0.12,1019,1,272,4,28
2018,1,30,15,45,3.5,0,0,0,8,1.9,0,0,0,0,0.322,88.99,89.8,0.12,1019,1,271,3.9,3
2018,1,31,6,45,0.8,0,0,0,7,0.3,0,0,0,0,0.324,96.77,91.51,0.12,1008,1.1,177,4.8,1
2018,1,31,7,0,1,0,0,0,7,0.3,0,0,0,0,0.325,95.3,89.07,0.12,1007,1.2,177,5,6
2018,1,31,7,15,1.3,20,163,27,7,0.3,4,0,3,4,0.325,93.27,87.3,0.12,1007,1.2,179,5.1,18
2018,1,31,7,30,1.7,29,256,49,7,0.3,5,0,3,5,0.326,90.55,85.5,0.12,1006,1.3,180,5.2,41
2018,1,31,7,45,2.1,37,335,74,7,1.3,6,0,3,6,0.327,94.56,83.74,0.12,1006,1.4,181,5.4,74
2018,1,31,8,0,2.4,45,399,100,7,1.3,7,0,3,7,0.327,92.57,82.03,0.12,1006,1.5,182,5.5,122
2018,1,31,8,15,2.8,50,452,126,7,1.3,7,0,3,7,0.328,89.89,80.41,0.12,1005,1.6,183,5.5,164
2018,1,31,8,30,3.1,55,498,152,7,1.3,8,0,3,8,0.329,88,78.87,0.12,1005,1.6,184,5.6,190
2018,1,31,8,45,3.5,60,530,176,6,2.5,9,0,3,9,0.33,93.45,77.43,0.12,1005,1.7,185,5.6,223
2018,1,31,9,0,3.8,64,562,199,6,2.5,10,0,3,10,0.331,91.41,76.1,0.12,1004,1.7,186,5.6,243
2018,1,31,9,15,4,68,590,221,6,2.5,11,0,3,11,0.332,90.14,74.87,0.12,1004,1.7,187,5.5,282
2018,1,31,9,30,4.2,70,609,241,6,2.5,12,0,0,12,0.333,88.88,73.77,0.12,1004,1.8,187,5.4,318
2018,1,31,9,45,4.5,70,642,260,6,3.7,10,0,0,10,0.335,94.31,72.79,0.12,1003,1.8,188,5.4,371
2018,1,31,10,0,4.7,72,657,275,6,3.7,11,0,0,11,0.336,93,71.94,0.12,1003,1.8,189,5.3,307
2018,1,31,10,15,4.9,73,669,288,6,3.7,11,0,0,11,0.337,91.63,71.22,0.12,1002,1.8,190,5.3,321
2018,1,31,10,30,5.1,74,678,299,6,3.7,12,0,0,12,0.339,90.36,70.65,0.12,1002,1.8,192,5.3,349
2018,1,31,10,45,5.3,70,709,310,6,4.6,15,0,0,15,0.34,95.39,70.22,0.12,1002,1.8,193,5.3,345
2018,1,31,11,0,5.6,71,714,315,6,4.6,15,0,0,15,0.341,93.33,69.95,0.12,1001,1.8,195,5.3,340
2018,1,31,11,15,5.7,71,715,318,6,4.6,12,0,0,12,0.342,92.69,69.82,0.12,1001,1.8,196,5.2,338
2018,1,31,11,30,5.9,71,715,317,6,4.6,12,0,0,12,0.344,91.33,69.84,0.12,1000,1.8,197,5.2,333
2018,1,31,11,45,6,69,717,314,6,5.4,12,0,0,12,0.345,95.62,70.02,0.12,1000,1.8,198,5.2,340
2018,1,31,12,0,6.2,69,712,308,6,5.4,16,0,0,16,0.346,94.31,70.34,0.12,1000,1.8,199,5.2,380
2018,1,31,12,15,6.3,68,705,300,6,5.3,12,0,0,12,0.346,93.57,70.81,0.12,999,1.8,199,5.1,384
2018,1,31,12,30,6.4,67,696,288,6,5.3,14,0,0,14,0.346,92.93,71.43,0.12,999,1.8,200,5.1,338
2018,1,31,12,45,6.5,65,687,275,6,5.9,13,0,0,13,0.346,95.72,72.18,0.12,999,1.8,201,5,328
2018,1,31,13,0,6.6,63,671,259,6,5.9,12,0,0,12,0.346,95.06,73.07,0.12,999,1.8,202,5,294
2018,1,31,13,15,6.7,61,652,240,6,5.9,11,0,0,11,0.345,94.32,74.09,0.12,998,1.8,203,5.1,232
2018,1,31,13,30,6.7,59,629,219,6,5.9,10,0,3,10,0.345,94.32,75.24,0.12,998,1.8,205,5.2,184
2018,1,31,13,45,6.8,56,598,196,6,6.2,10,0,3,10,0.345,95.75,76.5,0.12,998,1.8,206,5.3,156
2018,1,31,14,0,6.9,53,565,171,6,6.2,9,0,3,9,0.345,95.09,77.87,0.12,998,1.8,208,5.5,121
2018,1,31,14,15,7,49,525,146,6,6.2,8,0,3,8,0.345,94.35,79.34,0.12,997,1.8,210,5.7,88
2018,1,31,14,30,7,44,478,119,6,6.2,7,0,3,7,0.345,94.35,80.9,0.12,997,1.8,213,5.9,64
2018,1,31,14,45,7.1,39,404,92,6,6.2,6,0,3,6,0.345,94.18,82.55,0.12,997,1.8,216,6.1,47
2018,1,31,15,0,7.2,33,336,66,6,6.2,5,0,3,5,0.345,93.54,84.27,0.12,997,1.7,218,6.3,27
2018,1,31,15,15,7.1,25,250,42,6,6.2,5,0,3,5,0.345,94.09,86.05,0.12,996,1.7,217,6.2,13
2018,1,31,15,30,7.1,16,150,22,6,6.2,3,0,3,3,0.346,94.09,87.85,0.12,996,1.7,215,6.1,5
2018,1,31,15,45,7,0,0,0,6,6.1,0,0,0,0,0.346,94.31,89.61,0.12,996,1.7,214,5.9,1
2018,2,1,6,45,1.2,0,0,0,7,1.1,0,0,0,0,0.359,98.96,91.3,0.12,995,0.6,242,3,3
2018,2,1,7,0,1.4,12,69,13,7,1.1,12,69,5,13,0.359,97.56,88.89,0.12,995,0.6,243,3.2,21
2018,2,1,7,15,1.7,22,183,31,7,1.1,13,0,3,13,0.36,95.48,87.09,0.12,995,0.6,243,3.3,63
2018,2,1,7,30,1.9,31,289,55,7,1.1,20,0,3,20,0.361,94.13,85.28,0.12,995,0.6,243,3.4,130
2018,2,1,7,45,2.1,39,382,82,7,1.5,28,0,1,28,0.362,95.87,83.51,0.12,995,0.6,243,3.5,203
2018,2,1,8,0,2.4,45,454,110,7,1.5,37,0,1,37,0.363,93.84,81.81,0.12,995,0.6,243,3.6,270
2018,2,1,8,15,2.7,51,512,138,4,1.5,31,0,1,31,0.364,91.87,80.18,0.12,995,0.6,244,3.7,347
2018,2,1,8,30,3,56,561,166,4,1.5,38,0,3,38,0.366,89.94,78.63,0.12,995,0.6,244,3.8,428
2018,2,1,8,45,3.3,57,618,194,7,1.5,63,0,3,63,0.367,88.13,77.19,0.12,995,0.6,245,3.8,512
2018,2,1,9,0,3.6,61,650,220,7,1.5,71,0,1,71,0.369,86.37,75.85,0.12,996,0.6,246,3.9,593
2018,2,1,9,15,3.9,63,677,243,7,1.5,80,0,1,80,0.37,84.57,74.62,0.12,996,0.6,246,4,672
2018,2,1,9,30,4.2,66,699,264,4,1.5,64,0,1,64,0.372,82.81,73.51,0.12,996,0.6,246,4.1,765
2018,2,1,9,45,4.4,65,731,285,4,1,70,0,0,70,0.374,78.33,72.52,0.12,996,0.6,246,4.2,871
2018,2,1,10,0,4.7,67,745,301,4,1,75,0,3,75,0.376,76.71,71.67,0.12,996,0.6,246,4.2,918
2018,2,1,10,15,4.9,68,757,315,4,1,80,0,1,80,0.378,75.64,70.95,0.12,996,0.6,245,4.3,973
2018,2,1,10,30,5.1,69,766,326,4,1,83,0,1,83,0.38,74.6,70.38,0.12,996,0.6,245,4.3,1034
2018,2,1,10,45,5.2,69,778,335,4,0.4,86,0,1,86,0.381,71,69.95,0.12,995,0.6,244,4.3,1017
2018,2,1,11,0,5.4,69,782,341,7,0.4,118,0,1,118,0.383,70.03,69.67,0.12,995,0.6,243,4.3,1037
2018,2,1,11,15,5.4,69,784,343,7,0.4,119,0,1,119,0.383,70.03,69.54,0.12,995,0.6,241,4.3,963
2018,2,1,11,30,5.5,69,777,340,7,0.4,118,0,0,118,0.384,69.54,69.56,0.12,995,0.7,240,4.2,954
2018,2,1,11,45,5.6,68,775,337,7,-0.1,117,0,1,117,0.385,66.84,69.73,0.12,995,0.7,238,4.2,957
2018,2,1,12,0,5.6,68,770,331,7,-0.1,114,0,1,114,0.385,66.84,70.06,0.12,995,0.7,237,4.2,937
2018,2,1,12,15,5.6,67,763,322,7,-0.1,110,0,3,110,0.385,66.84,70.53,0.12,995,0.7,235,4.1,919
2018,2,1,12,30,5.5,66,754,310,7,-0.1,105,0,1,105,0.385,67.3,71.14,0.12,995,0.7,234,3.9,866
2018,2,1,12,45,5.5,65,740,295,2,-0.2,73,0,3,73,0.385,66.8,71.9,0.12,995,0.7,233,3.8,844
2018,2,1,13,0,5.4,63,725,278,2,-0.2,68,0,1,68,0.385,67.26,72.79,0.12,995,0.7,231,3.7,764
2018,2,1,13,15,5.1,61,706,258,2,-0.2,62,0,1,62,0.384,68.68,73.82,0.12,995,0.7,229,3.4,694
2018,2,1,13,30,4.8,59,683,236,2,-0.2,56,0,1,56,0.384,70.12,74.96,0.12,995,0.7,227,3.1,574
2018,2,1,13,45,4.5,56,660,213,2,0.4,49,0,1,49,0.383,74.91,76.22,0.12,995,0.7,225,2.8,526
2018,2,1,14,0,4.2,52,627,187,2,0.4,42,0,1,42,0.383,76.5,77.6,0.12,995,0.7,224,2.5,432
2018,2,1,14,15,3.5,49,587,160,2,0.4,36,0,1,36,0.382,80.35,79.07,0.12,995,0.7,221,2.4,365
2018,2,1,14,30,2.9,44,539,132,2,0.4,29,0,1,29,0.381,83.83,80.64,0.12,995,0.7,219,2.2,313
2018,2,1,14,45,2.2,38,488,104,2,-0.5,22,0,3,22,0.38,82.25,82.29,0.12,995,0.7,217,2.1,221
2018,2,1,15,0,1.6,32,415,76,7,-0.5,26,0,3,26,0.38,85.85,84.01,0.12,995,0.7,215,2,146
2018,2,1,15,15,1.4,25,323,49,7,-0.5,18,0,1,18,0.379,87.09,85.8,0.12,995,0.7,213,2.1,76
2018,2,1,15,30,1.2,17,209,26,4,-0.5,6,0,1,6,0.379,88.34,87.61,0.12,995,0.7,212,2.2,25
2018,2,1,15,45,1,0,0,0,4,-1.2,0,0,0,0,0.379,85.18,89.38,0.12,995,0.7,211,2.3,5
2018,2,2,6,45,-1.1,0,0,0,3,-1.5,0,0,0,0,0.405,96.92,91.08,0.12,998,0.7,198,4.1,6
2018,2,2,7,0,-0.9,12,111,15,3,-1.5,0,108,0,3,0.405,95.52,88.69,0.12,998,0.7,198,4.2,38
2018,2,2,7,15,-0.6,21,231,34,3,-1.5,7,0,0,7,0.406,93.45,86.87,0.12,998,0.7,198,4.2,86
2018,2,2,7,30,-0.3,30,332,58,3,-1.5,10,0,0,10,0.407,91.43,85.06,0.12,998,0.7,197,4.3,162
2018,2,2,7,45,0,37,416,86,3,-0.8,13,0,0,13,0.408,94.22,83.28,0.12,998,0.7,197,4.3,247
2018,2,2,8,0,0.3,43,483,114,3,-0.8,16,0,0,16,0.409,92.19,81.57,0.12,998,0.7,196,4.4,361
2018,2,2,8,15,0.7,49,538,143,3,-0.8,19,0,0,19,0.41,89.57,79.93,0.12,998,0.7,196,4.4,477
2018,2,2,8,30,1.2,53,583,170,3,-0.8,21,0,0,21,0.411,86.41,78.39,0.12,998,0.7,196,4.5,594
2018,2,2,8,45,1.6,55,626,197,3,-0.1,23,0,0,23,0.411,88.4,76.94,0.12,998,0.8,196,4.6,702
2018,2,2,9,0,2,58,656,222,3,-0.1,24,0,0,24,0.412,85.91,75.59,0.12,998,0.8,196,4.6,794
